image_id,split,valid,image_height,image_width,mask_height,mask_width,same_shape,foreground_fraction,connected_components,empty_mask,full_mask
cju83nwu1jxte0987h1krpfmv,internal_train,True,528,621,528,621,True,0.09418154979749183,1,False,False
cju83qd0yjyht0817ktkfl268,internal_train,True,531,572,531,572,True,0.42020597105342866,1,False,False
cju83rcnzkbsj0755x5anfrcg,internal_train,True,529,572,529,572,True,0.09199637791320212,1,False,False
cju83syhdk6gs0801rf1rekdl,internal_train,True,546,626,546,626,True,0.0921046472164683,1,False,False
cju83u9ftk3ni0987qnhlcinv,internal_train,True,476,576,476,576,True,0.3041075805322129,2,False,False
cju83vvmik9wa08710yeh7cuk,internal_train,True,530,570,530,570,True,0.07200264812975836,1,False,False
cju83wwn1k55e0850kw6i2d81,internal_val,True,527,622,527,622,True,0.07025143840338749,1,False,False
cju83yddek68q0850d2x7zfkm,internal_train,True,529,622,529,622,True,0.17762386107379693,1,False,False
cju8402x1kcy70801t6kz6bdi,internal_train,True,547,626,547,626,True,0.1695773051965119,1,False,False
cju8418jhkf7d0818ga2v0xq0,internal_train,True,546,626,546,626,True,0.41354199581036644,1,False,False
cju8432cmkgq90871cxe4iptl,internal_train,True,546,626,546,626,True,0.30073201558824564,1,False,False
cju843yjskhq30818qre4rwm2,internal_train,True,437,547,437,547,True,0.05474838833830463,1,False,False
cju846ec0kj7z08012o10klrb,internal_train,True,530,616,530,616,True,0.09856652781181083,1,False,False
cju847pxykriq0755268ktrk2,internal_train,True,531,606,531,606,True,0.21280913402074672,1,False,False
cju849c23kgnk0817cgv2hw1e,internal_train,True,531,622,531,622,True,0.08047062812990112,1,False,False
cju84aoa3ktwn0755pfl4gfwd,internal_train,True,547,626,547,626,True,0.3438476499757609,1,False,False
cju84dsvaklpx098750hp83x4,internal_train,True,530,570,530,570,True,0.3820622310493214,2,False,False
cju84ffdzkrjn08183jh1fxmb,internal_train,True,529,616,529,616,True,0.07695848574865588,1,False,False
cju84gpefknwm098714oq8q61,internal_train,True,528,622,528,622,True,0.1318358423462925,1,False,False
cju84hibuktj80871u519o71q,internal_train,True,529,622,529,622,True,0.06281949197357144,1,False,False
cju84ih17kp5l09876bkooocl,internal_val,True,531,622,531,622,True,0.11019371325110057,1,False,False
cju84jdl9kv0i0871eog9b3i9,internal_train,True,1070,1348,1070,1348,True,0.21553772983166478,1,False,False
cju84kplnl1y30755ropua1b0,internal_train,True,528,622,528,622,True,0.48916313456104454,1,False,False
cju8567gdlcbq0801dwwyo2jt,internal_train,True,530,570,530,570,True,0.30092684541542536,2,False,False
cju857ad0l88m0817qx4cwxnf,internal_train,True,529,623,529,623,True,0.12703334981961178,1,False,False
cju858eswlepn0871pzvdrhj1,internal_train,True,530,570,530,570,True,0.22614366103939093,2,False,False
cju85a8h8llwm07559wxg4t5w,internal_train,True,529,622,529,622,True,0.05874397486004656,1,False,False
cju85bf1algsq0871y9gtlq97,internal_train,True,528,475,528,475,True,0.08502392344497607,1,False,False
cju85c2d4ln1b0755zz1z3onx,internal_train,True,531,599,531,599,True,0.01332415293536937,1,False,False
cju85citjlnfm0755i4rk5tqj,internal_train,True,547,623,547,623,True,0.023452011702530366,1,False,False
cju85dx63lic408017f0l0400,internal_train,True,528,595,528,595,True,0.03081232492997199,1,False,False
cju85fc11ljr40818edpb0inh,internal_val,True,528,607,528,607,True,0.31882769207728023,2,False,False
cju85hguellg50818kwu3s8d1,internal_train,True,528,622,528,622,True,0.39969124524992694,2,False,False
cju85ia1slh220987y7c20sm2,internal_train,True,528,622,528,622,True,0.07332773068303615,1,False,False
cju85je7vlht70817c9jcjwi4,internal_train,True,1011,1220,1011,1220,True,0.35823158372654895,2,False,False
cju85l4yjlops0801fvmnwptf,internal_train,True,531,570,531,570,True,0.3502461426636271,2,False,False
cju85mpuglq8k0818d2it6hzb,internal_train,True,546,615,546,615,True,0.18018999970219482,1,False,False
cju85nr8elly209872w9n5m0s,official_test,True,529,615,529,615,True,0.060998662916685875,1,False,False
cju85omszllp30850b6rm9mi3,official_test,True,531,622,531,622,True,0.1225134884734863,1,False,False
cju85plp7lmkw0850rx42jdpf,official_test,True,530,596,530,596,True,0.3067873876155502,2,False,False
cju85qefyln6v0850szeb9byi,official_test,True,529,570,529,570,True,0.38419062779822905,2,False,False
cju85rkbnlo1c08503uxcpax1,official_test,True,531,622,531,622,True,0.17109015931840063,2,False,False
cju87kbcen2av0987usezo8kn,official_test,True,530,591,530,591,True,0.06093924592152731,2,False,False
cju87li0zn3yb0817kbwgjiz8,official_test,True,449,562,449,562,True,0.6329367752776038,2,False,False
cju87mrypnb1e0818scv1mxxg,official_test,True,530,615,530,615,True,0.040785396533210616,1,False,False
cju87nkyrnb970801q84m47yt,official_test,True,530,620,530,620,True,0.09164942178940962,1,False,False
cju87ox0kncom0801b98hqnd2,official_test,True,546,626,546,626,True,0.06512071528045969,1,False,False
cju87q6yoneim0871dl4phvkd,official_test,True,546,626,546,626,True,0.25841730154829196,1,False,False
cju87r56lnkyp0755hz30leew,official_test,True,429,566,429,566,True,0.30805472501585573,1,False,False
cju87tyddnnad0755bj0wxahe,official_test,True,477,551,477,551,True,0.45145666160630377,1,False,False
cju87vqa0ndwg0850onjdz7ol,official_test,True,530,556,530,556,True,0.6733168182435184,2,False,False
cju87xn2snfmv0987sc3d9xnq,official_test,True,530,604,530,604,True,0.16491940522304135,2,False,False
cju87z6o6nh73085045bzsx6o,official_test,True,530,622,530,622,True,0.11721773948917066,1,False,False
cju87zv8lni0o0850hbbecbq6,official_test,True,528,622,528,622,True,0.014177141186787489,1,False,False
cju8828oxnool0801qno9luhr,official_test,True,528,622,528,622,True,0.19077633245639677,1,False,False
cju884985nlmx0817vzpax3y4,official_test,True,529,581,529,581,True,0.01840253262577721,2,False,False
cju885ikhnmkn09878s2lqtuh,internal_train,True,530,570,530,570,True,0.09928169480304536,1,False,False
cju886ryxnsl50801r93jai7q,internal_train,True,530,622,530,622,True,0.12808651337741916,1,False,False
cju887ftknop008177nnjt46y,internal_train,True,528,619,528,619,True,0.036266338669408135,1,False,False
cju888fr7nveu0818r9uwtiit,internal_train,True,530,571,530,571,True,0.13151042527178403,1,False,False
cju88aq6vo1ij0755c2ey7z7n,internal_train,True,530,570,530,570,True,0.23964250248262164,1,False,False
cju88cddensj00987788yotmg,internal_train,True,531,622,531,622,True,0.05651534143550057,1,False,False
cju88evxanv9r08176zkeovec,internal_train,True,530,570,530,570,True,0.14292949354518372,1,False,False
cju88fpm4o0tl0871w1i6a4ds,internal_train,True,423,611,423,611,True,0.023246006043652036,1,False,False
cju88gx09o2vk0818610zody3,internal_train,True,547,626,547,626,True,0.0696859430760874,1,False,False
cju88itqbny720987hxizbj5y,internal_train,True,530,570,530,570,True,0.2129063224097981,1,False,False
cju88k75inzyb0850ccv5x3vk,internal_train,True,531,549,531,549,True,0.2427354649268144,2,False,False
cju88l66no10s0850rsda7ej1,internal_train,True,530,571,530,571,True,0.8118197138419853,2,False,False
cju88msmoo3470817m441j4sg,internal_train,True,530,615,530,615,True,0.1528700720969474,1,False,False
cju88nroho44508500129f1nh,internal_train,True,530,621,530,621,True,0.025691975815027496,1,False,False
cju88oh0po9gq0801nge4tgr1,internal_val,True,531,604,531,604,True,0.038288372557089584,1,False,False
cju88q6h6obpd0871ckmiabbo,internal_train,True,546,626,546,626,True,0.1043341642383176,3,False,False
cju88rl5eo94l0850kf5wtrm1,internal_train,True,530,590,530,590,True,0.2989670610809082,1,False,False
cju88t4fvokxf07558ymyh281,internal_train,True,530,570,530,570,True,0.052843429328037074,1,False,False
cju88trl3ogi208716qvti51b,internal_train,True,530,540,530,540,True,0.04840321453529001,1,False,False
cju88v2f9oi8w0871hx9auh01,internal_train,True,546,626,546,626,True,0.022332034312864985,1,False,False
cju88vx2uoocy075531lc63n3,internal_train,True,508,596,508,596,True,0.033121069597843895,1,False,False
cju88y1mwoln50871emyfny1g,internal_train,True,529,621,529,621,True,0.354233826166102,2,False,False
cju88z8bson4h0871nnd7fdxo,internal_train,True,546,626,546,626,True,0.09101627871595923,1,False,False
cju890guyoiti098753yg6cdu,internal_train,True,547,626,547,626,True,0.11402596795766627,1,False,False
cju8914beokbf0850isxpocrk,internal_train,True,547,626,547,626,True,0.02060615264206155,1,False,False
cju892fesoq2g0801n0e0jyia,internal_train,True,546,589,546,589,True,0.21488895937113256,1,False,False
cju893jmdompz0817xn3g1w4h,internal_train,True,547,626,547,626,True,0.16129220669232702,1,False,False
cju89y9h0puti0818i5yw29e6,internal_train,True,547,626,547,626,True,0.2873705544620381,1,False,False
cju89z6pqpqfx0817mfv8ixjc,internal_train,True,531,622,531,622,True,0.01485094555561611,1,False,False
cju8a1jtvpt9m081712iwkca7,internal_train,True,1070,1348,1070,1348,True,0.18690964807676308,2,False,False
cju8a2itsq4dv0755ntlovpxe,internal_train,True,531,582,531,582,True,0.03834106690999929,1,False,False
cju8a3nhbpwnb0850d37fo2na,internal_train,True,528,622,528,622,True,0.05933632953327487,1,False,False
cju8a56vxpy780850r45yu4wk,internal_train,True,530,584,530,584,True,0.1252907728095115,1,False,False
cju8a84g0q76m0818hwiggkod,internal_train,True,529,554,529,554,True,0.4615513229101977,1,False,False
cju8abobpqbir08189u01huru,internal_train,True,547,626,547,626,True,0.10768875831576243,2,False,False
cju8adb60qbiu080188mxpf8d,internal_val,True,528,623,528,623,True,0.0801048202733596,1,False,False
cju8aeei7q8k308173n9y4klv,internal_train,True,528,606,528,606,True,0.0662066206620662,1,False,False
cju8aj01yqeqm0850lhdz3xdw,internal_train,True,531,622,531,622,True,0.2106442373486899,1,False,False
cju8alhigqn2h0801zksudldd,internal_train,True,528,614,528,614,True,0.2960097719869707,1,False,False
cju8amfdtqi4x09871tygrgqe,internal_train,True,530,622,530,622,True,0.13358308560334892,1,False,False
cju8ando2qqdo0818ck7i1be1,internal_train,True,530,570,530,570,True,0.08390930155577624,1,False,False
cju8apjewqrk00801k5d71gky,internal_val,True,530,451,530,451,True,0.14618667112914696,1,False,False
cju8aqq8uqmoq0987hphto9gg,internal_train,True,546,626,546,626,True,0.26538637081768074,1,False,False
cju8arof2qpf20850ifr1bnqj,internal_train,True,530,594,530,594,True,0.15224572771742584,1,False,False
cju8ashhnquqr0801rwduzt7d,internal_train,True,1011,1220,1011,1220,True,0.07229410906260642,1,False,False
cju8at3s1qqqx0850hcq8nmnq,internal_train,True,529,593,529,593,True,0.026576600987577186,1,False,False
cju8auylgqx0z0871u4o4db7o,internal_train,True,531,622,531,622,True,0.028284920159136737,1,False,False
cju8aw9n1qyg10801jkjlmors,internal_train,True,530,622,530,622,True,0.2593490262694898,1,False,False
cju8axq24r4an0755yhv9d4ly,internal_val,True,530,603,530,603,True,0.03530148002127726,1,False,False
cju8ayeq7r1fb0818z1junacy,internal_train,True,528,602,528,602,True,0.04170127353266888,1,False,False
cju8azmhcr66e0755t61atz72,internal_train,True,531,548,531,548,True,0.17778052703204256,1,False,False
cju8b0jr0r2oi0801jiquetd5,internal_train,True,528,621,528,621,True,0.05733970136144049,1,False,False
cju8b1v3br45u087189kku66u,internal_train,True,546,626,546,626,True,0.245023347259769,2,False,False
cju8b2rmgr52s0801p54eyflx,internal_train,True,530,587,530,587,True,0.1664684516730417,1,False,False
cju8b3ka8r64u0801fh18hk7l,internal_train,True,546,626,546,626,True,0.03519350723823567,1,False,False
cju8b4ja9r2s808509d45ma86,internal_train,True,529,623,529,623,True,0.22033152591127145,1,False,False
cju8b542nr81x0871uxnkm9ih,internal_train,True,531,622,531,622,True,0.019434907139959188,1,False,False
cju8b5p40r2c60987ofa0mu03,internal_train,True,531,598,531,598,True,0.04599134591765395,1,False,False
cju8b6rp0r5st0850184f79xt,internal_train,True,546,626,546,626,True,0.2748657093705017,1,False,False
cju8b7aqtr4a00987coba14b7,internal_train,True,530,622,530,622,True,0.035005763513923434,1,False,False
cju8b8yair65w09878pyqtr96,internal_train,True,529,520,529,520,True,0.12577795550385343,2,False,False
cju8bafgqrf4x0818twisk3ea,internal_train,True,530,531,530,531,True,0.1750666240272892,1,False,False
cju8bbznkrf5g0871jncffynk,internal_train,True,531,619,531,619,True,0.2276680996321751,1,False,False
cju8bff9nrfi10850fmfzbf8v,internal_train,True,529,437,529,437,True,0.11013396893235802,1,False,False
cju8bgdmqrksy0801tozdmraa,internal_train,True,529,622,529,622,True,0.042636412815541064,1,False,False
cju8bh8surexp0987o5pzklk1,internal_train,True,506,577,506,577,True,0.22795089771956625,1,False,False
cju8bi8q7rlmn0871abc5ch8k,internal_train,True,531,622,531,622,True,0.06436620827050824,1,False,False
cju8bj2ssrmlm0871gc2ug2rs,internal_val,True,449,469,449,469,True,0.004739268974883774,1,False,False
cju8bk8oirjhw0817hgkua2w8,internal_train,True,509,575,509,575,True,0.29453147689416587,1,False,False
cju8bljw9rqk20801kr54akrl,internal_train,True,529,621,529,621,True,0.27726181017871654,1,False,False
cju8bm24yrrdp081829mbo8ic,internal_val,True,546,626,546,626,True,0.0765866189188873,1,False,False
cju8bn7m2rmm70817hgxpb1uq,internal_train,True,547,626,547,626,True,0.2239780154312515,1,False,False
cju8bop5jrsid08716i24fqda,internal_train,True,531,622,531,622,True,0.07344935539932543,1,False,False
cju8bpctzrqkr0850zeldv9kt,internal_train,True,546,626,546,626,True,0.07761647298388512,1,False,False
cju8bqxxurs6i0850mu7mtef9,internal_train,True,528,600,528,600,True,0.12892045454545453,1,False,False
cju8brv16rx7f0818uf5n89pv,internal_train,True,529,622,529,622,True,0.02608209386149928,1,False,False
cju8bssulrrcy0987h1vq5060,internal_val,True,531,548,531,548,True,0.1836673677265042,2,False,False
cju8buos5rz9b08715lfr0f4f,internal_train,True,530,576,530,576,True,0.21550052410901469,2,False,False
cju8bw697rwg308177tg8huas,internal_train,True,531,581,531,581,True,0.4368336947467027,1,False,False
cju8bysfgrzkl081786jwac09,internal_train,True,471,619,471,619,True,0.1740290654401147,1,False,False
cju8bzzy2s66m08016z6mouqt,internal_train,True,529,622,529,622,True,0.06816841823740723,1,False,False
cju8c1a0ws7o208181c6lbsom,internal_train,True,546,625,546,625,True,0.3423003663003663,1,False,False
cju8c2rqzs5t80850d0zky5dy,internal_val,True,490,615,490,615,True,0.3112493777999005,1,False,False
cju8c3xs7sauj0801ieyzezr5,internal_train,True,546,626,546,626,True,0.22682243209399758,1,False,False
cju8c5223s8j80850b4kealt4,internal_train,True,529,619,529,619,True,0.07126562447511231,1,False,False
cju8c5mxls96t0850wvkvsity,internal_train,True,531,609,531,609,True,0.1299960727196262,1,False,False
cju8c5zcbsdfz0801o5t6jag1,internal_train,True,546,626,546,626,True,0.0262144671090358,1,False,False
cju8c6hnxsdvr0801wn0vrsa6,internal_train,True,531,617,531,617,True,0.01107356841774335,1,False,False
cju8c82iosagu0817l74s4m5g,internal_train,True,547,626,547,626,True,0.3634959202387697,1,False,False
cju8c9akjsdjj0850s67uzlxq,internal_train,True,518,570,518,570,True,0.12116778432567907,1,False,False
cju8ca4geseia0850i2ru11hw,internal_train,True,529,617,529,617,True,0.09136838106209386,1,False,False
cju8cattbsivm0818p446wgel,internal_train,True,531,621,531,621,True,0.39281154568143845,1,False,False
cju8cbsyssiqj0871gr4jedjp,internal_train,True,531,571,531,571,True,0.14315586030389083,1,False,False
cju8cdeazsm8h0801jxifmzur,internal_train,True,547,626,547,626,True,0.1272202136544965,1,False,False
cju8ceacrsqkr0755hdz145es,official_test,True,492,566,492,566,True,0.039174495101841476,1,False,False
cju8cgi2kspp308011nxdtjp6,official_test,True,530,619,530,619,True,0.029429694882189775,1,False,False
cju8chdlqsu620755azjty1tj,official_test,True,530,622,530,622,True,0.10541163623126858,1,False,False
cju8chxndsre008015uisl4si,official_test,True,444,605,444,605,True,0.036076986076986076,1,False,False
cju8cj10qsrau0871o2dr6ai1,official_test,True,530,622,530,622,True,0.07090638840016987,1,False,False
cju8clorgsuwn08714toqb7v6,official_test,True,531,570,531,570,True,0.12445237387253444,1,False,False
cju8cwy02t9eq08185qn12c02,official_test,True,547,626,547,626,True,0.12937544900736517,2,False,False
cju8czvnztbf40871b4m7t78w,official_test,True,546,626,546,626,True,0.13351823894954887,1,False,False
cju8d2q30tfhs0801n7lx77xl,official_test,True,546,614,546,614,True,0.16964061996635288,1,False,False
cju8d4jgatgpj0871q2ophhkm,official_test,True,531,622,531,622,True,0.14567854136767974,1,False,False
cju8dic9mtppa0987swn23wbc,official_test,True,531,611,531,611,True,0.24522486368862134,2,False,False
cju8djdqztu6408506pzhlo18,official_test,True,530,611,530,611,True,0.08947595960843653,1,False,False
cju8dk7eztzup08182yxko5zh,official_test,True,528,623,528,623,True,0.05480264117904567,1,False,False
cju8dm2cau2km0818jsv9eeq2,official_test,True,547,626,547,626,True,0.1175333360590149,2,False,False
cju8dn0c3u2v50801k8rvq02f,official_test,True,1070,1348,1070,1348,True,0.3139126154358135,1,False,False
cju8doa16u5gh0818w1ywda3q,official_test,True,529,622,529,622,True,0.7187133401005354,2,False,False
cju8dpa89u6l80818dj6lldh9,official_test,True,529,623,529,623,True,0.11939909032154311,1,False,False
cju8dqkrqu83i0818ev74qpxq,official_test,True,1070,1348,1070,1348,True,0.5962082975124102,1,False,False
cjyzjzssvd8pq0838f4nolj5l,official_test,True,576,720,576,720,True,0.034235146604938274,1,False,False
cjyzk8qieoboa0848ogj51wwm,official_test,True,576,720,576,720,True,0.4736376350308642,1,False,False
cjyzkmjy8evns070165gf9dmq,official_test,True,576,720,576,720,True,0.09722222222222222,1,False,False
cjyzkpsbjdsjq07211dfi4sru,official_test,True,576,720,576,720,True,0.024580439814814815,1,False,False
cjyzl833ndne80838pzuq6ila,official_test,True,576,720,576,720,True,0.13537808641975307,1,False,False
cjyzlw7f9faqr070129au64sq,official_test,True,576,720,576,720,True,0.09407069830246914,1,False,False
cjyztzaqtrv430848l8xgcerw,official_test,True,576,720,576,720,True,0.1960961612654321,1,False,False
cjyzu3reghjya0794w7pwoi50,official_test,True,576,720,576,720,True,0.12073688271604938,1,False,False
cjyzu9th0qt4r0a46pyl4zik0,official_test,True,576,720,576,720,True,0.06599151234567902,1,False,False
cjyzufihqquiw0a46jatrbwln,official_test,True,576,720,576,720,True,0.39696903935185185,1,False,False
cjyzuio1qgh040763k56deohv,official_test,True,576,720,576,720,True,0.012497588734567902,1,False,False
cjyzul1qggwwj07216mhiv5sy,official_test,True,1072,1920,1072,1920,True,0.045657454912935325,1,False,False
cjyzurzvohqnr0794es1itzek,official_test,True,576,720,576,720,True,0.14736207561728396,1,False,False
cjz14qsk2wci60794un9ozwmw,official_test,True,576,720,576,720,True,0.10939911265432099,1,False,False
ck2395w2mb4vu07480otsu6tw,official_test,True,576,720,576,720,True,0.12433207947530864,1,False,False
ck2bxiswtxuw80838qkisqjwz,official_test,True,520,621,520,621,True,0.44238820760559894,1,False,False
ck2bxknhjvs1x0794iogrq49k,official_test,True,528,603,528,603,True,0.11980187446605357,2,False,False
ck2bxlujamu330725szlc2jdu,official_test,True,576,720,576,720,True,0.03799430941358025,1,False,False
ck2bxpfgxu2mk0748gsh7xelu,official_test,True,531,621,531,621,True,0.06669881213400414,1,False,False
ck2bxqz3evvg20794iiyv5v2m,official_test,True,576,720,576,720,True,0.08724922839506173,1,False,False
ck2bxskgxxzfv08386xkqtqdy,official_test,True,530,585,530,585,True,0.07093049508143848,2,False,False
ck2bxw18mmz1k0725litqq2mc,official_test,True,528,600,528,600,True,0.30569444444444444,1,False,False
ck2da7fwcjfis07218r1rvm95,official_test,True,576,720,576,720,True,0.03738908179012346,1,False,False
